Date,Weekly Sales,Date,Store,Dept
3/22/2013,10521.09,3/22/2013,24,55
3/29/2013,11545.5075,3/29/2013,24,55
4/5/2013,14850.7431,4/5/2013,24,55
4/12/2013,11201.4283,4/12/2013,24,55
4/19/2013,8521.0774,4/19/2013,24,55
4/26/2013,9817.8271,4/26/2013,24,55
5/3/2013,8751.4742,5/3/2013,24,55
5/10/2013,7785.5762,5/10/2013,24,55
5/17/2013,8663.6137,5/17/2013,24,55
5/24/2013,8557.2813,5/24/2013,24,55
5/31/2013,11494.8753,5/31/2013,24,55
6/7/2013,8996.4403,6/7/2013,24,55
6/14/2013,8786.3513,6/14/2013,24,55
6/21/2013,9831.1509,6/21/2013,24,55
6/28/2013,9917.1494,6/28/2013,24,55
7/5/2013,10019.7546,7/5/2013,24,55
7/12/2013,8130.3884,7/12/2013,24,55
7/19/2013,8460.1764,7/19/2013,24,55
7/26/2013,8301.8462,7/26/2013,24,55
11/2/2012,647.7184,11/2/2012,24,56
11/9/2012,1004.3478,11/9/2012,24,56
11/16/2012,1116.358,11/16/2012,24,56
11/23/2012,1232.4245,11/23/2012,24,56
11/30/2012,1255.0016,11/30/2012,24,56
12/7/2012,2435.3888,12/7/2012,24,56
12/14/2012,1940.8997,12/14/2012,24,56
12/21/2012,1801.6391,12/21/2012,24,56
12/28/2012,1086.4641,12/28/2012,24,56
1/4/2013,318.713,1/4/2013,24,56
1/11/2013,376.2354,1/11/2013,24,56
1/18/2013,509.0582,1/18/2013,24,56
1/25/2013,575.7973,1/25/2013,24,56
2/1/2013,1083.1128,2/1/2013,24,56
2/8/2013,1566.6438,2/8/2013,24,56
2/15/2013,2099.987,2/15/2013,24,56
2/22/2013,1281.4617,2/22/2013,24,56
3/1/2013,2083.3411,3/1/2013,24,56
3/8/2013,3696.4404,3/8/2013,24,56
3/15/2013,4817.033,3/15/2013,24,56
3/22/2013,8195.7842,3/22/2013,24,56
3/29/2013,7166.2044,3/29/2013,24,56
4/5/2013,11906.5472,4/5/2013,24,56
4/12/2013,10029.8746,4/12/2013,24,56
4/19/2013,11496.0524,4/19/2013,24,56
4/26/2013,8895.6537,4/26/2013,24,56
5/3/2013,11483.402,5/3/2013,24,56
5/10/2013,21510.1902,5/10/2013,24,56
5/17/2013,23056.7657,5/17/2013,24,56
5/24/2013,15750.6001,5/24/2013,24,56
5/31/2013,17564.9936,5/31/2013,24,56
6/7/2013,8926.0488,6/7/2013,24,56
6/14/2013,7365.9415,6/14/2013,24,56
6/21/2013,5528.2718,6/21/2013,24,56
6/28/2013,4834.6855,6/28/2013,24,56
7/5/2013,4270.4155,7/5/2013,24,56
7/12/2013,2119.8757,7/12/2013,24,56
7/19/2013,1555.7173,7/19/2013,24,56
7/26/2013,1467.3935,7/26/2013,24,56
11/2/2012,1668.22,11/2/2012,24,58
11/9/2012,1887.57,11/9/2012,24,58
11/16/2012,1474.8,11/16/2012,24,58
11/23/2012,1769.43,11/23/2012,24,58
11/30/2012,1272.08,11/30/2012,24,58
12/7/2012,2422.12,12/7/2012,24,58
12/14/2012,1752.3,12/14/2012,24,58
12/21/2012,2332.75,12/21/2012,24,58
12/28/2012,1551.48,12/28/2012,24,58
1/4/2013,1680.81,1/4/2013,24,58
1/11/2013,1574.19,1/11/2013,24,58
1/18/2013,1494.94,1/18/2013,24,58
1/25/2013,1832.64,1/25/2013,24,58
2/1/2013,1276.21,2/1/2013,24,58
2/8/2013,1563.13,2/8/2013,24,58
2/15/2013,1453.4,2/15/2013,24,58
2/22/2013,2329.06,2/22/2013,24,58
3/1/2013,946.33,3/1/2013,24,58
3/8/2013,1958.39,3/8/2013,24,58
3/15/2013,1564.11,3/15/2013,24,58
3/22/2013,1801.77,3/22/2013,24,58
3/29/2013,1358.64,3/29/2013,24,58
4/5/2013,2834.45,4/5/2013,24,58
4/12/2013,1512.2,4/12/2013,24,58
4/19/2013,2932.45,4/19/2013,24,58
4/26/2013,2917.34,4/26/2013,24,58
5/3/2013,934.26,5/3/2013,24,58
5/10/2013,884.52,5/10/2013,24,58
5/17/2013,3024.87,5/17/2013,24,58
5/24/2013,3164.5994,5/24/2013,24,58
5/31/2013,3575.0385,5/31/2013,24,58
6/7/2013,641.15,6/7/2013,24,58
6/14/2013,2398.9064,6/14/2013,24,58
6/21/2013,2691.1888,6/21/2013,24,58
6/28/2013,2694.71,6/28/2013,24,58
7/5/2013,2961.77,7/5/2013,24,58
7/12/2013,2567.14,7/12/2013,24,58
7/19/2013,2702.41,7/19/2013,24,58
7/26/2013,2162.99,7/26/2013,24,58
11/2/2012,264.655,11/2/2012,24,59
11/9/2012,333.3187,11/9/2012,24,59
11/16/2012,385.5182,11/16/2012,24,59
11/23/2012,397.3939,11/23/2012,24,59
11/30/2012,407.2132,11/30/2012,24,59
12/7/2012,1910.5398,12/7/2012,24,59
12/14/2012,2648.901,12/14/2012,24,59
12/21/2012,6230.6397,12/21/2012,24,59
12/28/2012,3804.0657,12/28/2012,24,59
1/4/2013,794.7508,1/4/2013,24,59
1/11/2013,289.3814,1/11/2013,24,59
1/18/2013,305.1298,1/18/2013,24,59
1/25/2013,251.8846,1/25/2013,24,59
2/1/2013,297.202,2/1/2013,24,59
2/8/2013,280.5497,2/8/2013,24,59
2/15/2013,311.0974,2/15/2013,24,59
2/22/2013,336.9228,2/22/2013,24,59
3/1/2013,272.4521,3/1/2013,24,59
3/8/2013,303.0943,3/8/2013,24,59
3/15/2013,248.407,3/15/2013,24,59
3/22/2013,308.2761,3/22/2013,24,59
3/29/2013,290.2253,3/29/2013,24,59
4/5/2013,206.599,4/5/2013,24,59
4/12/2013,243.6224,4/12/2013,24,59
4/19/2013,244.5688,4/19/2013,24,59
4/26/2013,228.5021,4/26/2013,24,59
5/3/2013,223.5068,5/3/2013,24,59
5/10/2013,262.4432,5/10/2013,24,59
5/17/2013,291.7971,5/17/2013,24,59
5/24/2013,245.2706,5/24/2013,24,59
5/31/2013,243.9337,5/31/2013,24,59
6/7/2013,232.3796,6/7/2013,24,59
6/14/2013,222.4878,6/14/2013,24,59
6/21/2013,203.6645,6/21/2013,24,59
6/28/2013,246.5709,6/28/2013,24,59
7/5/2013,197.3196,7/5/2013,24,59
7/12/2013,233.5439,7/12/2013,24,59
7/19/2013,215.8204,7/19/2013,24,59
7/26/2013,198.1496,7/26/2013,24,59
11/2/2012,147.098,11/2/2012,24,60
11/9/2012,103.64,11/9/2012,24,60
11/16/2012,108.7,11/16/2012,24,60
11/23/2012,113.778,11/23/2012,24,60
11/30/2012,95.188,11/30/2012,24,60
12/7/2012,158.488,12/7/2012,24,60
12/14/2012,218.856,12/14/2012,24,60
12/21/2012,190.166,12/21/2012,24,60
12/28/2012,103.224,12/28/2012,24,60
1/4/2013,145.515,1/4/2013,24,60
1/11/2013,119.662,1/11/2013,24,60
1/18/2013,120.556,1/18/2013,24,60
1/25/2013,138.674,1/25/2013,24,60
2/1/2013,135.1081,2/1/2013,24,60
2/8/2013,121.35,2/8/2013,24,60
2/15/2013,124.968,2/15/2013,24,60
2/22/2013,107.012,2/22/2013,24,60
3/1/2013,139.264,3/1/2013,24,60
3/8/2013,107.854,3/8/2013,24,60
3/15/2013,120.144,3/15/2013,24,60
3/22/2013,99.919,3/22/2013,24,60
3/29/2013,91.2,3/29/2013,24,60
4/5/2013,123.656,4/5/2013,24,60
4/12/2013,104.106,4/12/2013,24,60
4/19/2013,110.036,4/19/2013,24,60
4/26/2013,137.076,4/26/2013,24,60
5/3/2013,160.596,5/3/2013,24,60
5/10/2013,100.964,5/10/2013,24,60
5/17/2013,96.722,5/17/2013,24,60
5/24/2013,85.69,5/24/2013,24,60
5/31/2013,109.54,5/31/2013,24,60
6/7/2013,109.702,6/7/2013,24,60
6/14/2013,147.224,6/14/2013,24,60
6/21/2013,142.958,6/21/2013,24,60
6/28/2013,158.06,6/28/2013,24,60
7/5/2013,127.74,7/5/2013,24,60
7/12/2013,113.352,7/12/2013,24,60
7/19/2013,119.314,7/19/2013,24,60
7/26/2013,125.804,7/26/2013,24,60
11/2/2012,9512.154,11/2/2012,24,67
11/9/2012,9860.6821,11/9/2012,24,67
11/16/2012,9691.6495,11/16/2012,24,67
11/23/2012,9683.955,11/23/2012,24,67
11/30/2012,9280.7383,11/30/2012,24,67
12/7/2012,13498.3435,12/7/2012,24,67
12/14/2012,17537.5904,12/14/2012,24,67
12/21/2012,24535.2884,12/21/2012,24,67
12/28/2012,12894.8854,12/28/2012,24,67
1/4/2013,7089.8178,1/4/2013,24,67
1/11/2013,6898.9082,1/11/2013,24,67
1/18/2013,7697.16,1/18/2013,24,67
1/25/2013,8171.8215,1/25/2013,24,67
2/1/2013,10610.7827,2/1/2013,24,67
2/8/2013,18200.2733,2/8/2013,24,67
2/15/2013,22863.2606,2/15/2013,24,67
2/22/2013,8403.4331,2/22/2013,24,67
3/1/2013,9347.9719,3/1/2013,24,67
3/8/2013,9648.6843,3/8/2013,24,67
3/15/2013,9542.8046,3/15/2013,24,67
3/22/2013,9948.742,3/22/2013,24,67
3/29/2013,9454.0038,3/29/2013,24,67
4/5/2013,13040.8192,4/5/2013,24,67
4/12/2013,10185.9266,4/12/2013,24,67
4/19/2013,9428.2165,4/19/2013,24,67
4/26/2013,10425.3432,4/26/2013,24,67
5/3/2013,13463.7928,5/3/2013,24,67
5/10/2013,22459.0525,5/10/2013,24,67
5/17/2013,21908.3059,5/17/2013,24,67
5/24/2013,10747.5972,5/24/2013,24,67
5/31/2013,10994.9907,5/31/2013,24,67
6/7/2013,13357.6137,6/7/2013,24,67
6/14/2013,20305.6001,6/14/2013,24,67
6/21/2013,19485.3457,6/21/2013,24,67
6/28/2013,11857.4485,6/28/2013,24,67
7/5/2013,10534.7688,7/5/2013,24,67
7/12/2013,9759.9503,7/12/2013,24,67
7/19/2013,9607.1604,7/19/2013,24,67
7/26/2013,9237.1341,7/26/2013,24,67
11/2/2012,4595.5904,11/2/2012,24,71
11/9/2012,5073.4412,11/9/2012,24,71
11/16/2012,4815.2412,11/16/2012,24,71
11/23/2012,8187.8783,11/23/2012,24,71
11/30/2012,4588.0237,11/30/2012,24,71
12/7/2012,5243.6034,12/7/2012,24,71
12/14/2012,5358.3806,12/14/2012,24,71
12/21/2012,5888.5279,12/21/2012,24,71
12/28/2012,5876.1524,12/28/2012,24,71
1/4/2013,4108.3678,1/4/2013,24,71
1/11/2013,4632.7072,1/11/2013,24,71
1/18/2013,3935.1944,1/18/2013,24,71
1/25/2013,3727.4157,1/25/2013,24,71
2/1/2013,7241.9834,2/1/2013,24,71
2/8/2013,6877.1291,2/8/2013,24,71
2/15/2013,7743.9702,2/15/2013,24,71
2/22/2013,7709.5364,2/22/2013,24,71
3/1/2013,6915.8684,3/1/2013,24,71
3/8/2013,6164.8552,3/8/2013,24,71
3/15/2013,5697.4907,3/15/2013,24,71
3/22/2013,4978.5192,3/22/2013,24,71
3/29/2013,4363.7809,3/29/2013,24,71
4/5/2013,4852.375,4/5/2013,24,71
4/12/2013,4111.5739,4/12/2013,24,71
4/19/2013,3586.3454,4/19/2013,24,71
4/26/2013,3455.6869,4/26/2013,24,71
5/3/2013,4113.9003,5/3/2013,24,71
5/10/2013,4297.0779,5/10/2013,24,71
5/17/2013,3494.4555,5/17/2013,24,71
5/24/2013,4065.0757,5/24/2013,24,71
5/31/2013,3834.4006,5/31/2013,24,71
6/7/2013,5043.6095,6/7/2013,24,71
6/14/2013,4365.1423,6/14/2013,24,71
6/21/2013,4412.6427,6/21/2013,24,71
6/28/2013,4260.0471,6/28/2013,24,71
7/5/2013,4893.2168,7/5/2013,24,71
7/12/2013,4726.4554,7/12/2013,24,71
7/19/2013,4877.1473,7/19/2013,24,71
7/26/2013,4424.9287,7/26/2013,24,71
11/2/2012,66766.3458,11/2/2012,24,72
11/9/2012,61852.295,11/9/2012,24,72
11/16/2012,61954.0076,11/16/2012,24,72
11/23/2012,253958.9964,11/23/2012,24,72
11/30/2012,138107.6604,11/30/2012,24,72
12/7/2012,81627.863,12/7/2012,24,72
12/14/2012,94046.3823,12/14/2012,24,72
12/21/2012,139225.0253,12/21/2012,24,72
12/28/2012,80042.4354,12/28/2012,24,72
1/4/2013,49317.8508,1/4/2013,24,72
1/11/2013,48015.2426,1/11/2013,24,72
1/18/2013,49148.831,1/18/2013,24,72
1/25/2013,46482.141,1/25/2013,24,72
2/1/2013,73467.4156,2/1/2013,24,72
2/8/2013,89523.6206,2/8/2013,24,72
2/15/2013,79327.9602,2/15/2013,24,72
2/22/2013,72461.7607,2/22/2013,24,72
3/1/2013,60093.0143,3/1/2013,24,72
3/8/2013,56917.6688,3/8/2013,24,72
3/15/2013,51500.4329,3/15/2013,24,72
3/22/2013,44151.8858,3/22/2013,24,72
3/29/2013,44233.7521,3/29/2013,24,72
4/5/2013,49742.2099,4/5/2013,24,72
4/12/2013,49945.5417,4/12/2013,24,72
4/19/2013,45637.0705,4/19/2013,24,72
4/26/2013,39220.5665,4/26/2013,24,72
5/3/2013,49331.6052,5/3/2013,24,72
5/10/2013,47521.9154,5/10/2013,24,72
5/17/2013,48714.8544,5/17/2013,24,72
5/24/2013,44821.0156,5/24/2013,24,72
5/31/2013,46973.7077,5/31/2013,24,72
6/7/2013,42793.293,6/7/2013,24,72
6/14/2013,46515.9589,6/14/2013,24,72
6/21/2013,47201.355,6/21/2013,24,72
6/28/2013,47638.5823,6/28/2013,24,72
7/5/2013,43625.3598,7/5/2013,24,72
7/12/2013,41245.1812,7/12/2013,24,72
7/19/2013,42522.2069,7/19/2013,24,72
7/26/2013,44744.5376,7/26/2013,24,72
11/2/2012,14292.1131,11/2/2012,24,74
11/9/2012,15576.2879,11/9/2012,24,74
11/16/2012,14112.1995,11/16/2012,24,74
11/23/2012,20824.9805,11/23/2012,24,74
11/30/2012,13940.1953,11/30/2012,24,74
12/7/2012,14568.7388,12/7/2012,24,74
12/14/2012,13998.6997,12/14/2012,24,74
12/21/2012,14431.62,12/21/2012,24,74
12/28/2012,16595.2687,12/28/2012,24,74
1/4/2013,14161.3753,1/4/2013,24,74
1/11/2013,13365.6297,1/11/2013,24,74
1/18/2013,12209.1734,1/18/2013,24,74
1/25/2013,11954.3101,1/25/2013,24,74
2/1/2013,12754.26,2/1/2013,24,74
2/8/2013,14566.403,2/8/2013,24,74
2/15/2013,15242.7339,2/15/2013,24,74
2/22/2013,15165.4421,2/22/2013,24,74
3/1/2013,12603.005,3/1/2013,24,74
3/8/2013,15370.1155,3/8/2013,24,74
3/15/2013,13136.4623,3/15/2013,24,74
3/22/2013,11669.2082,3/22/2013,24,74
3/29/2013,12172.1206,3/29/2013,24,74
4/5/2013,13523.2254,4/5/2013,24,74
4/12/2013,12339.0593,4/12/2013,24,74
4/19/2013,11166.4207,4/19/2013,24,74
4/26/2013,11559.8783,4/26/2013,24,74
5/3/2013,12949.094,5/3/2013,24,74
5/10/2013,12405.56,5/10/2013,24,74
5/17/2013,12056.3235,5/17/2013,24,74
5/24/2013,12208.834,5/24/2013,24,74
5/31/2013,12567.4301,5/31/2013,24,74
6/7/2013,15442.6464,6/7/2013,24,74
6/14/2013,13296.8946,6/14/2013,24,74
6/21/2013,12184.7613,6/21/2013,24,74
6/28/2013,13400.3327,6/28/2013,24,74
7/5/2013,16792.3271,7/5/2013,24,74
7/12/2013,14736.6136,7/12/2013,24,74
7/19/2013,14872.3416,7/19/2013,24,74
7/26/2013,14796.5215,7/26/2013,24,74
3/22/2013,3.1164,3/22/2013,24,78
11/2/2012,21238.6935,11/2/2012,24,79
11/9/2012,21791.6256,11/9/2012,24,79
11/16/2012,20682.038,11/16/2012,24,79
11/23/2012,22583.465,11/23/2012,24,79
11/30/2012,20054.1738,11/30/2012,24,79
12/7/2012,21894.3124,12/7/2012,24,79
12/14/2012,20727.4436,12/14/2012,24,79
12/21/2012,21178.0616,12/21/2012,24,79
12/28/2012,20039.9276,12/28/2012,24,79
1/4/2013,20302.7698,1/4/2013,24,79
1/11/2013,19900.8655,1/11/2013,24,79
1/18/2013,19671.8884,1/18/2013,24,79
1/25/2013,19209.9032,1/25/2013,24,79
2/1/2013,22192.3604,2/1/2013,24,79
2/8/2013,25453.167,2/8/2013,24,79
2/15/2013,23434.4555,2/15/2013,24,79
2/22/2013,24544.309,2/22/2013,24,79
3/1/2013,23662.7639,3/1/2013,24,79
3/8/2013,23425.9183,3/8/2013,24,79
3/15/2013,21659.4032,3/15/2013,24,79
3/22/2013,21175.102,3/22/2013,24,79
3/29/2013,20077.5554,3/29/2013,24,79
4/5/2013,22411.1976,4/5/2013,24,79
4/12/2013,21721.7209,4/12/2013,24,79
4/19/2013,21503.8369,4/19/2013,24,79
4/26/2013,21328.5433,4/26/2013,24,79
5/3/2013,21525.7195,5/3/2013,24,79
5/10/2013,21919.9532,5/10/2013,24,79
5/17/2013,20619.8977,5/17/2013,24,79
5/24/2013,21123.8691,5/24/2013,24,79
5/31/2013,20021.8135,5/31/2013,24,79
6/7/2013,22303.7937,6/7/2013,24,79
6/14/2013,20273.3125,6/14/2013,24,79
6/21/2013,20829.3098,6/21/2013,24,79
6/28/2013,19509.9965,6/28/2013,24,79
7/5/2013,23812.0716,7/5/2013,24,79
7/12/2013,23240.4159,7/12/2013,24,79
7/19/2013,22379.2067,7/19/2013,24,79
7/26/2013,22587.5444,7/26/2013,24,79
11/2/2012,28584.4078,11/2/2012,24,80
11/9/2012,29971.4245,11/9/2012,24,80
11/16/2012,28729.5517,11/16/2012,24,80
11/23/2012,27440.8905,11/23/2012,24,80
11/30/2012,27345.5891,11/30/2012,24,80
12/7/2012,30205.6322,12/7/2012,24,80
12/14/2012,30024.7709,12/14/2012,24,80
12/21/2012,32161.8693,12/21/2012,24,80
12/28/2012,28190.8411,12/28/2012,24,80
1/4/2013,28602.5795,1/4/2013,24,80
1/11/2013,28869.8994,1/11/2013,24,80
1/18/2013,27721.4847,1/18/2013,24,80
1/25/2013,27367.7207,1/25/2013,24,80
2/1/2013,27297.6784,2/1/2013,24,80
2/8/2013,32570.6528,2/8/2013,24,80
2/15/2013,28209.3418,2/15/2013,24,80
2/22/2013,26476.189,2/22/2013,24,80
3/1/2013,27651.6628,3/1/2013,24,80
3/8/2013,29435.0797,3/8/2013,24,80
3/15/2013,27241.4344,3/15/2013,24,80
3/22/2013,25891.4551,3/22/2013,24,80
3/29/2013,26139.4369,3/29/2013,24,80
4/5/2013,27373.6621,4/5/2013,24,80
4/12/2013,27663.0729,4/12/2013,24,80
4/19/2013,27212.9563,4/19/2013,24,80
4/26/2013,26892.1201,4/26/2013,24,80
5/3/2013,28631.8878,5/3/2013,24,80
5/10/2013,30112.398,5/10/2013,24,80
5/17/2013,28388.5992,5/17/2013,24,80
5/24/2013,28036.0712,5/24/2013,24,80
5/31/2013,28542.0514,5/31/2013,24,80
6/7/2013,30578.1949,6/7/2013,24,80
6/14/2013,30176.8524,6/14/2013,24,80
6/21/2013,28797.2067,6/21/2013,24,80
6/28/2013,28989.9868,6/28/2013,24,80
7/5/2013,33548.0431,7/5/2013,24,80
7/12/2013,33113.8504,7/12/2013,24,80
7/19/2013,30541.1704,7/19/2013,24,80
7/26/2013,29748.6865,7/26/2013,24,80
11/2/2012,23898.8643,11/2/2012,24,81
11/9/2012,24660.125,11/9/2012,24,81
11/16/2012,23254.5973,11/16/2012,24,81
11/23/2012,23000.6108,11/23/2012,24,81
11/30/2012,23277.2696,11/30/2012,24,81
12/7/2012,24852.0528,12/7/2012,24,81
12/14/2012,23508.2902,12/14/2012,24,81
12/21/2012,23452.0297,12/21/2012,24,81
12/28/2012,20540.1052,12/28/2012,24,81
1/4/2013,23216.1677,1/4/2013,24,81
1/11/2013,23484.9731,1/11/2013,24,81
1/18/2013,22621.0101,1/18/2013,24,81
1/25/2013,22479.1609,1/25/2013,24,81
2/1/2013,24690.1047,2/1/2013,24,81
2/8/2013,26310.0832,2/8/2013,24,81
2/15/2013,23179.5999,2/15/2013,24,81
2/22/2013,22944.8726,2/22/2013,24,81
3/1/2013,24722.3902,3/1/2013,24,81
3/8/2013,25760.4961,3/8/2013,24,81
3/15/2013,23215.5207,3/15/2013,24,81
3/22/2013,22045.5247,3/22/2013,24,81
3/29/2013,22540.7326,3/29/2013,24,81
4/5/2013,25820.6601,4/5/2013,24,81
4/12/2013,24276.0693,4/12/2013,24,81
4/19/2013,23205.8457,4/19/2013,24,81
4/26/2013,23167.4011,4/26/2013,24,81
5/3/2013,26026.8635,5/3/2013,24,81
5/10/2013,26309.8609,5/10/2013,24,81
5/17/2013,24080.2389,5/17/2013,24,81
5/24/2013,25390.2711,5/24/2013,24,81
5/31/2013,25455.9247,5/31/2013,24,81
6/7/2013,27271.5583,6/7/2013,24,81
6/14/2013,25570.8431,6/14/2013,24,81
6/21/2013,24658.0661,6/21/2013,24,81
6/28/2013,25211.3521,6/28/2013,24,81
7/5/2013,29493.5239,7/5/2013,24,81
7/12/2013,27124.9214,7/12/2013,24,81
7/19/2013,25630.2629,7/19/2013,24,81
7/26/2013,25694.9459,7/26/2013,24,81
11/2/2012,18792.5743,11/2/2012,24,82
11/9/2012,18758.2845,11/9/2012,24,82
11/16/2012,17891.3767,11/16/2012,24,82
11/23/2012,18307.5043,11/23/2012,24,82
11/30/2012,18641.3609,11/30/2012,24,82
12/7/2012,32293.2467,12/7/2012,24,82
12/14/2012,42184.9341,12/14/2012,24,82
12/21/2012,74986.9993,12/21/2012,24,82
12/28/2012,40303.9211,12/28/2012,24,82
1/4/2013,14800.6175,1/4/2013,24,82
1/11/2013,14376.2776,1/11/2013,24,82
1/18/2013,14759.7892,1/18/2013,24,82
1/25/2013,13670.1492,1/25/2013,24,82
2/1/2013,16895.5891,2/1/2013,24,82
2/8/2013,18374.7627,2/8/2013,24,82
2/15/2013,18199.2117,2/15/2013,24,82
2/22/2013,19571.5756,2/22/2013,24,82
3/1/2013,17909.6464,3/1/2013,24,82
3/8/2013,18557.9395,3/8/2013,24,82
3/15/2013,17675.33,3/15/2013,24,82
3/22/2013,18415.8658,3/22/2013,24,82
3/29/2013,18413.222,3/29/2013,24,82
4/5/2013,21525.1236,4/5/2013,24,82
4/12/2013,18638.8721,4/12/2013,24,82
4/19/2013,16838.4066,4/19/2013,24,82
4/26/2013,17034.363,4/26/2013,24,82
5/3/2013,16444.6476,5/3/2013,24,82
5/10/2013,17478.8937,5/10/2013,24,82
5/17/2013,17639.1782,5/17/2013,24,82
5/24/2013,17830.7818,5/24/2013,24,82
5/31/2013,17752.8267,5/31/2013,24,82
6/7/2013,18980.9492,6/7/2013,24,82
6/14/2013,18842.0509,6/14/2013,24,82
6/21/2013,19647.5228,6/21/2013,24,82
6/28/2013,19880.2421,6/28/2013,24,82
7/5/2013,22078.9557,7/5/2013,24,82
7/12/2013,19658.7101,7/12/2013,24,82
7/19/2013,19635.3463,7/19/2013,24,82
7/26/2013,20299.0165,7/26/2013,24,82
11/2/2012,3770.3487,11/2/2012,24,83
11/9/2012,4294.8616,11/9/2012,24,83
11/16/2012,3526.575,11/16/2012,24,83
11/23/2012,4068.3455,11/23/2012,24,83
11/30/2012,3446.5749,11/30/2012,24,83
12/7/2012,5007.4563,12/7/2012,24,83
12/14/2012,4822.8141,12/14/2012,24,83
12/21/2012,6496.0473,12/21/2012,24,83
12/28/2012,5541.389,12/28/2012,24,83
1/4/2013,4653.8613,1/4/2013,24,83
1/11/2013,5111.0986,1/11/2013,24,83
1/18/2013,3905.7995,1/18/2013,24,83
1/25/2013,3837.3032,1/25/2013,24,83
2/1/2013,4089.9975,2/1/2013,24,83
2/8/2013,5485.5317,2/8/2013,24,83
2/15/2013,4831.2731,2/15/2013,24,83
2/22/2013,4551.3362,2/22/2013,24,83
3/1/2013,4518.0927,3/1/2013,24,83
3/8/2013,5586.2888,3/8/2013,24,83
3/15/2013,4317.9334,3/15/2013,24,83
3/22/2013,4031.513,3/22/2013,24,83
3/29/2013,4089.6222,3/29/2013,24,83
4/5/2013,5657.5747,4/5/2013,24,83
4/12/2013,5181.1061,4/12/2013,24,83
4/19/2013,3936.0519,4/19/2013,24,83
4/26/2013,3861.0482,4/26/2013,24,83
5/3/2013,4136.2775,5/3/2013,24,83
5/10/2013,5086.3851,5/10/2013,24,83
5/17/2013,3902.3517,5/17/2013,24,83
5/24/2013,3767.3495,5/24/2013,24,83
5/31/2013,4058.0295,5/31/2013,24,83
6/7/2013,4980.7224,6/7/2013,24,83
6/14/2013,4221.6757,6/14/2013,24,83
6/21/2013,3869.9357,6/21/2013,24,83
6/28/2013,3611.3218,6/28/2013,24,83
7/5/2013,5041.7332,7/5/2013,24,83
7/12/2013,5110.8442,7/12/2013,24,83
7/19/2013,4079.8395,7/19/2013,24,83
7/26/2013,4003.0307,7/26/2013,24,83
11/2/2012,1676.4913,11/2/2012,24,85
11/9/2012,1404.816,11/9/2012,24,85
11/16/2012,1570.8185,11/16/2012,24,85
11/23/2012,1680.3436,11/23/2012,24,85
11/30/2012,1713.3975,11/30/2012,24,85
12/7/2012,3750.5237,12/7/2012,24,85
12/14/2012,7653.3977,12/14/2012,24,85
12/21/2012,8779.7334,12/21/2012,24,85
12/28/2012,2516.2715,12/28/2012,24,85
1/4/2013,1221.7798,1/4/2013,24,85
1/11/2013,1007.4999,1/11/2013,24,85
1/18/2013,1208.7509,1/18/2013,24,85
1/25/2013,1264.2988,1/25/2013,24,85
2/1/2013,949.4733,2/1/2013,24,85
2/8/2013,945.8227,2/8/2013,24,85
2/15/2013,1203.9247,2/15/2013,24,85
2/22/2013,1407.5825,2/22/2013,24,85
3/1/2013,1353.8385,3/1/2013,24,85
3/8/2013,1233.7384,3/8/2013,24,85
3/15/2013,1285.8854,3/15/2013,24,85
3/22/2013,1214.3793,3/22/2013,24,85
3/29/2013,1502.1951,3/29/2013,24,85
4/5/2013,1288.0441,4/5/2013,24,85
4/12/2013,1267.7072,4/12/2013,24,85
4/19/2013,1243.6131,4/19/2013,24,85
4/26/2013,1231.6855,4/26/2013,24,85
5/3/2013,1598.491,5/3/2013,24,85
5/10/2013,1324.6001,5/10/2013,24,85
5/17/2013,1613.4785,5/17/2013,24,85
5/24/2013,1736.4788,5/24/2013,24,85
5/31/2013,1776.4774,5/31/2013,24,85
6/7/2013,1945.9236,6/7/2013,24,85
6/14/2013,1876.6803,6/14/2013,24,85
6/21/2013,2084.8411,6/21/2013,24,85
6/28/2013,1892.4825,6/28/2013,24,85
7/5/2013,1620.4927,7/5/2013,24,85
7/12/2013,1683.6628,7/12/2013,24,85
7/19/2013,1762.8298,7/19/2013,24,85
7/26/2013,1734.7852,7/26/2013,24,85
11/2/2012,28207.6498,11/2/2012,24,87
11/9/2012,28460.3159,11/9/2012,24,87
11/16/2012,24879.3181,11/16/2012,24,87
11/23/2012,26769.9137,11/23/2012,24,87
11/30/2012,26113.07,11/30/2012,24,87
12/7/2012,30791.0825,12/7/2012,24,87
12/14/2012,27711.7319,12/14/2012,24,87
12/21/2012,30268.3451,12/21/2012,24,87
12/28/2012,30683.4948,12/28/2012,24,87
1/4/2013,26393.3495,1/4/2013,24,87
1/11/2013,22555.7691,1/11/2013,24,87
1/18/2013,21526.0718,1/18/2013,24,87
1/25/2013,22709.6172,1/25/2013,24,87
2/1/2013,27827.3208,2/1/2013,24,87
2/8/2013,30127.1955,2/8/2013,24,87
2/15/2013,25750.2494,2/15/2013,24,87
2/22/2013,26273.6064,2/22/2013,24,87
3/1/2013,29054.3042,3/1/2013,24,87
3/8/2013,30382.9566,3/8/2013,24,87
3/15/2013,24175.6122,3/15/2013,24,87
3/22/2013,23662.6957,3/22/2013,24,87
3/29/2013,24160.8283,3/29/2013,24,87
4/5/2013,29365.701,4/5/2013,24,87
4/12/2013,23184.9708,4/12/2013,24,87
4/19/2013,22577.4582,4/19/2013,24,87
